wikipedia_movie_id,name,global_revenue,budget,gross_domestic,opening_weekend,rating_score,number_of_ratings,watched_rank,producer,release_year
20605305,Afghan Muscles,None,None,None,None,7.3,84.0,None,Andreas Dalsgaard,None
31631087,Girl in His Pocket,None,None,None,None,5.7,64.0,None,Pierre Kast,None
34064826,Scene No: 001,None,None,None,None,None,None,None,None,None
22656214,Mohawk,None,None,None,None,5.2,605.0,None,Kurt Neumann,None
20904148,Mama Bhanja,None,None,None,None,6.5,37.0,None,Naresh Kumar,None
11398844,Little Quacker,None,None,None,None,None,None,None,None,None
13579944,Maha-Sangram,None,None,None,None,5.4,189.0,None,Mukul Anand,None
2460231,Mike's New Car,None,None,None,None,7.0,15000.0,None,Pete Docter,None
29290753,Les intrigantes,None,None,None,None,6.1,177.0,None,Henri Decoin,None
34014071,The Gruffalo's Child,41187.0,None,None,None,7.1,3700.0,None,Uwe Heidschötter,None
4420919,Motorama,10535.0,1800000.0,10535.0,5577.0,6.2,2100.0,None,Barry Shils,None
3770679,Framed,None,None,None,None,6.9,2200.0,None,Richard Wallace,None
3170580,Freeze Me,None,None,None,None,6.2,1900.0,None,Takashi Ishii,None
26165755,A Trip Down Memory Lane,None,None,None,None,7.1,144.0,None,Arthur Lipsett,None
8461302,Slippery Silks,None,None,None,None,7.5,551.0,None,Jack White,None
5276740,Les Nuits de la pleine lune,16939.0,None,15726.0,5040.0,7.3,5200.0,None,Éric Rohmer,None
5964526,Screenplay,None,None,None,None,None,None,None,None,None
24033659,The Face at the Window,None,None,None,None,5.9,690.0,None,George King,None
27947229,"A Hoof Here, a Hoof There",None,None,None,None,7.0,231.0,None,Vera Chytilová,None
17258237,Hands Up!,None,None,None,None,None,None,None,Tod Browning,None
9879760,El Negro que tenía el alma blanca,None,None,None,None,6.8,43.0,None,Hugo del Carril,None
20121097,The Sea Around Us,None,None,None,None,6.1,353.0,None,Irwin Allen,None
31939040,Life Back Then,6360462.0,None,None,None,6.1,142.0,None,Takahisa Zeze,None
20180218,Caught Inside,None,850000.0,None,None,5.3,927.0,None,Adam Blaiklock,None
22645190,Wilde Mossels,None,None,None,None,None,None,None,None,None
27074494,Down on Us,None,None,None,None,4.2,126.0,None,Larry Buchanan,None
7661203,Heat Shimmer Theater,None,None,None,None,7.0,770.0,None,Seijun Suzuki,None
9879853,Especialista en señoras,None,None,None,None,None,None,None,None,None
31713301,Edge of the Axe,None,None,None,None,5.3,2800.0,None,José Ramón Larraz,None
20699250,Where God Left His Shoes,3911.0,None,3911.0,2918.0,7.1,1100.0,None,Salvatore Stabile,None
21630161,Stanno tutti bene,1745470.0,None,1745470.0,18367.0,7.7,4300.0,None,Giuseppe Tornatore,None
27485441,Killer Elite,57084522.0,70000000.0,25124966.0,9352008.0,6.4,134000.0,None,Gary McKendry,None
9363261,Jihad,None,None,None,None,None,None,None,None,None
20904235,Zehreeli,None,None,None,None,None,None,None,None,None
5018851,Queen of the Northwoods,None,None,None,None,None,None,None,Spencer Gordon Bennet,None
10536562,Rasathanthram,None,None,None,None,6.6,864.0,None,Sathyan Anthikad,None
30323345,Man Without Memory,None,None,None,None,6.2,20.0,None,Kurt Gloor,None
4211699,The Light at the Edge of the World,None,11000000.0,None,None,6.0,1700.0,None,Kevin Billington,None
13935859,God's Country,None,None,None,None,7.5,931.0,None,Louis Malle,None
35603412,Early One Morning,433848.0,3746500.0,None,None,6.6,579.0,None,Jean-Marc Moutout,None
28373797,Lost in the Suburbs,None,None,None,None,7.0,31.0,None,Martin Fric,None
21652419,Showdown at Area 51,None,3000000.0,None,None,3.3,957.0,None,C. Roma,None
19011250,Life Somewhere Else,None,None,None,None,7.5,88.0,None,Walter Salles,None
15105854,The Greatest Silence: Rape in the Congo,None,None,None,None,7.3,180.0,None,Lisa F. Jackson,None
11217952,Tarana,None,None,None,None,6.9,55.0,None,Deepak Bahry,None
23687752,Revenge of the Pirates,None,None,None,None,5.1,30.0,None,Primo Zeglio,None
14488588,Flying Saucer Daffy,None,None,None,None,6.0,256.0,None,Jules White,None
30999905,Top Man,None,None,None,None,7.1,67.0,None,Charles Lamont,None
9222167,The Moon's Our Home,None,None,None,None,6.6,302.0,None,William A. Seiter,None
6190804,Hot Pursuit,4215849.0,7000000.0,4215849.0,1507645.0,5.7,4000.0,None,Steven Lisberger,None
781201,The Emperor and the Assassin,1267239.0,15000000.0,1267239.0,47295.0,7.2,6400.0,None,Kaige Chen,None
28519078,Meet the Navy,None,None,None,None,4.8,39.0,None,Alfred Travers,None
34063453,Bhagavathipuram,None,None,None,None,None,None,None,None,None
26723415,Deadtime Stories,2750741.0,None,2750741.0,708112.0,4.7,2500.0,None,Jeffrey Delman,None
20678499,Bitter Sweet,None,None,None,None,5.8,539.0,None,W.S. Van Dyke,None
31804155,"McGuire, Go Home!",None,9000000.0,None,None,5.9,329.0,None,Ralph Thomas,None
28492914,Infection,None,None,None,None,6.0,118.0,None,Krsto Papic,None
10692147,His Trysting Place,None,None,None,None,6.2,942.0,None,Charles Chaplin,None
4836350,A Man for All Seasons,None,2000000.0,None,None,7.7,36000.0,None,Fred Zinnemann,None
12971929,Raqeeb,249884.0,None,None,None,4.4,315.0,None,Anurag Singh,None
34324866,Kollaikaran,None,None,None,None,None,None,None,None,None
1704120,Blastfighter,None,None,None,None,5.8,1400.0,None,Lamberto Bava,None
24578633,Tin Hats,None,None,None,None,None,None,None,Edward Sedgwick,None
7761784,The Great Warming,None,3500000.0,None,None,6.5,50.0,None,Michael Taylor,None
23524192,The Karate Kid,359126022.0,40000000.0,176591618.0,55665805.0,6.2,200000.0,1687.0,Harald Zwart,None
12766252,Kal,None,None,None,None,None,None,None,None,None
31029493,Un novio para dos hermanas,None,None,None,None,5.6,33.0,None,Luis César Amadori,None
1749769,Wakko's Wish,None,None,None,None,7.1,2000.0,None,Liz Holzman,None
26218953,My Last Five Girlfriends,257317.0,None,None,None,5.7,2100.0,None,Julian Kemp,None
1439951,Swing Kids,5632086.0,12000000.0,5632086.0,1967957.0,6.7,17000.0,None,Thomas Carter,None
31672110,A Romance of Old Baghdad,None,None,None,None,None,None,None,Kenelm Foss,None
29852202,The Flying Doctor,None,None,None,None,None,None,None,Miles Mander,None
5873298,Baghdad or Bust,None,None,None,None,5.8,8.0,None,Matt Frame,None
24795588,The Maid,1705609.0,430000.0,576608.0,17036.0,7.3,6400.0,None,Sebastián Silva,None
31025622,El Abandonado,None,None,None,None,None,None,None,None,None
32642867,They Came to Rob Hong Kong,None,None,None,None,5.7,89.0,None,Clarence Fok,None
8895933,ReBoot: My Two Bobs,None,None,None,None,8.3,417.0,None,Steve Ball,None
11897715,L.A. Heat,None,175000.0,None,None,4.2,172.0,None,Joseph Merhi,None
5192334,Tropic Of Ice,None,None,None,None,4.3,32.0,None,Lauri Törhönen,None
3003637,My Boyfriend is Type B,7576904.0,None,None,None,5.6,637.0,None,Seok-won Choi,None
21894696,Corruption,None,None,None,None,5.8,1700.0,None,Robert Hartford-Davis,None
29313146,Chandaal,None,None,None,None,6.1,58.0,None,T.L.V. Prasad,None
4822531,To Walk With Lions,None,None,None,None,6.7,913.0,None,Carl Schultz,None
33172540,The Cossacks,None,None,None,None,6.8,707.0,None,George W. Hill,None
26599616,The Romance of Book and Sword,None,None,None,None,6.6,93.0,None,Ann Hui,None
14440186,Tiësto in Concert,None,None,None,None,8.7,252.0,None,Peter van Eyndt,None
28146463,Lotta på Bråkmakargatan,None,None,None,None,5.8,1500.0,None,Johanna Hald,None
13991714,Robot Wars,None,None,None,None,3.9,1500.0,None,Albert Band,None
12997005,Slippery Slope,None,100000.0,None,None,4.9,237.0,None,Sarah Schenck,None
15693150,Stars in My Crown,None,1175000.0,None,None,7.4,2400.0,None,Jacques Tourneur,None
25440774,Kirathakudu,None,None,None,None,7.2,53.0,None,A. Kodandarami Reddy,None
21732440,El Otro Cristóbal,None,None,None,None,7.0,43.0,None,Armand Gatti,None
7418189,Bim,None,None,None,None,7.4,42.0,None,Hugh A. Robertson,None
26412886,Home Coming,None,None,None,None,7.2,185.0,None,Ho Yim,None
169202,Russian Ark,8690168.0,None,3048997.0,29022.0,7.2,21000.0,None,Aleksandr Sokurov,None
4339321,The People of Angkor,None,None,None,None,6.2,11.0,None,Rithy Panh,None
13312626,Dale,None,None,None,None,8.6,330.0,None,Rory Karpf,None
1252250,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",18623382.0,9400000.0,None,None,7.0,6600.0,None,Shûsuke Kaneko,None
8840067,Silence Is Golden,None,None,None,None,None,None,None,None,None
1758524,Kissin' Cousins,None,800000.0,None,None,5.3,2400.0,None,Gene Nelson,None
23784181,Tene Manasulu,None,None,None,None,7.1,22.0,None,Adurthi Subba Rao,None
19460334,The Key,None,None,None,None,6.7,1600.0,None,Carol Reed,None
5553187,The Arrangement,9536.0,None,None,None,6.4,3300.0,None,Elia Kazan,None
22643619,The Cross-Patch,None,None,None,None,7.2,41.0,None,Henry Koster,None
7013864,A Coach for Cinderella,None,None,None,None,5.5,100.0,None,F. Lyle Goldman,None
22113550,Walang awa kung pumatay,None,None,None,None,5.6,19.0,None,Junn P. Cabreira,None
9915337,Christ Stopped at Eboli,78736.0,None,78736.0,9006.0,7.7,2700.0,None,Francesco Rosi,None
5456819,Disturbia,118114220.0,20000000.0,80209692.0,22224982.0,6.8,245000.0,3469.0,D.J. Caruso,None
24956484,The Return of the Shaggy Dog,None,None,None,None,4.9,143.0,None,Stuart Gillard,None
35908414,The All American,None,None,None,None,None,None,None,None,None
24577926,The Boy Friend,None,None,None,None,7.3,18.0,None,Monta Bell,None
12152728,Uuno Turhapuro,1354325.0,None,None,None,5.9,1100.0,None,Ere Kokkonen,None
2696891,Charlotte's Web,148963822.0,85000000.0,82985708.0,11457353.0,6.3,46000.0,3251.0,Gary Winick,None
4115219,Mrs. Santa Claus,None,None,None,None,6.6,1100.0,None,Terry Hughes,None
24816719,The Jerusalem File,None,None,None,None,6.0,87.0,None,John Flynn,None
34007239,The Family of Chimps,None,None,None,None,7.8,86.0,None,Bert Haanstra,None
4326162,Down House,None,None,None,None,7.1,2300.0,None,Roman Kachanov,None
25918744,Abduction,None,300000.0,None,None,4.9,284.0,None,Joseph Zito,None
10393953,The Lady Lies,None,None,None,None,6.6,116.0,None,Hobart Henley,None
1067272,Bandits,67631903.0,75000000.0,41575141.0,13050700.0,6.5,70000.0,2316.0,Barry Levinson,None
26552715,Bulldog Drummond at Bay,None,None,None,None,6.6,66.0,None,Sidney Salkow,None
6651536,Young Americans,None,None,None,None,5.9,104.0,None,Alexander Grasshoff,None
14198166,His Hour,None,197000.0,None,None,5.9,35.0,None,King Vidor,None
29245583,Le Huitième Art et la Manière,None,None,None,None,None,None,None,Maurice Régamey,None
26608236,Chuka,None,None,None,None,6.3,1000.0,None,Gordon Douglas,None
20894526,The Universe of Mojica Marins,None,None,None,None,7.1,22.0,None,Ivan Cardoso,None
581710,Slow Step,None,None,None,None,None,None,None,None,None
21394093,Kalishankar,None,20000000.0,None,None,4.3,21.0,None,Prashant Nanda,None
13048874,Fists and Fodder,None,None,None,None,None,None,None,Jess Robbins,None
34954932,Khan Kluay 2,2215815.0,None,None,None,6.3,148.0,None,Taweelap Srivuthivong,None
31227986,Quiet Chaos,11326121.0,None,11434.0,3190.0,6.9,4100.0,None,Antonello Grimaldi,None
26613627,The Master,403642.0,None,None,None,7.1,549.0,None,Bahadir Karatas,None
29783580,Si Agimat at si Enteng Kabisote,None,None,None,None,5.3,92.0,None,Tony Y. Reyes,None
21808542,Snakes and Ladders,None,None,None,None,7.2,102.0,None,Manuel Summers,None
27498669,Sincerely Charlotte,None,None,372639.0,19266.0,5.4,210.0,None,Caroline Huppert,None
27559995,Los Cuervos están de luto,None,None,None,None,6.8,34.0,None,Francisco del Villar,None
1732917,The Gauntlet,26414658.0,5500000.0,26414658.0,None,6.4,25000.0,None,Clint Eastwood,None
2980189,Murderball,1751895.0,1750211.0,1531154.0,57286.0,7.7,10000.0,None,Henry Alex Rubin,None
18824395,Vamshi,None,20000000.0,None,None,7.6,353.0,None,Prakash,None
20321474,When Your Hands Are Tied,None,None,None,None,None,None,None,None,None
35779717,Geometria,None,1000.0,None,None,6.5,1300.0,None,Guillermo del Toro,None
9084983,Euphoria,378034.0,None,None,None,6.5,1300.0,None,Ivan Vyrypaev,None
5216578,Love in the Afternoon,3520.0,None,None,None,7.6,9100.0,None,Éric Rohmer,None
6971535,Laura,None,None,None,None,5.7,1300.0,None,David Hamilton,None
28157514,So This Is London,None,None,None,None,7.3,18.0,None,Thornton Freeland,None
29294207,The Sitter,34942188.0,25000000.0,30441326.0,9851435.0,5.6,72000.0,None,David Gordon Green,None
33644155,Manjina Hani,None,None,None,None,None,None,None,None,None
21113009,Tabi wa Kimagure Kaze Makase,None,None,None,None,None,None,None,Katsuhiko Tasaka,None
7958809,Good to Go,None,1500000.0,None,None,5.1,97.0,None,Blaine Novak,None
10699799,Prem Nagar,None,None,None,None,6.1,147.0,None,K.S. Prakash Rao,None
33569921,Immer die Radfahrer,None,None,None,None,5.8,463.0,None,Hans Deppe,None
1031588,Flesh & Blood,None,6500000.0,None,None,6.7,19000.0,None,Paul Verhoeven,None
26971553,Three Wise Girls,None,None,None,None,6.5,699.0,None,William Beaudine,None
33061756,Brother Rat and a Baby,None,None,121000.0,None,5.4,329.0,None,Ray Enright,None
29381780,Truth in Numbers?,None,500000.0,None,None,6.8,144.0,None,Scott Glosserman,None
4289078,The Cheetah Girls 2,None,None,None,None,5.0,6800.0,None,Kenny Ortega,None
1371138,The Fox and the Hound,63456988.0,12000000.0,63456988.0,4819215.0,7.2,100000.0,4498.0,Ted Berman,None
14203146,Johnny Apollo,None,None,None,None,6.9,1400.0,None,Henry Hathaway,None
33894291,Lost Harmony,None,None,None,None,7.0,11.0,None,Yoshimasa Toki,None
16299503,Life Classes,None,None,None,None,6.8,68.0,None,William D. MacGillivray,None
31269549,Judy Moody and the Not Bummer Summer,15691640.0,20000000.0,15013650.0,6076859.0,4.3,3400.0,None,John Schultz,None
27122422,Monogamy,21527.0,5000000.0,21527.0,4476.0,5.0,867.0,None,Dana Adam Shapiro,None
11043574,Hawaii Vice,None,None,None,None,None,None,None,None,None
31757535,East End Forever,None,None,None,None,6.1,8.0,None,Carole Laganière,None
16247804,Oliver Twist,None,None,None,None,6.7,541.0,None,Clive Donner,None
8045706,Die Liebenden vom Hotel von Osman,None,None,None,None,7.4,148.0,None,Idil Üner,None
35179560,Never Ending Story,1707723.0,None,None,None,6.2,243.0,None,Yong-ju Joung,None
20448429,Goopy Geer,None,None,None,None,5.4,287.0,None,Hugh Harman,None
22643198,Gloria transita,None,None,None,None,5.7,7.0,None,Johan Gildemeijer,None
9267568,Our Story Our Voice,None,500000.0,None,None,8.0,36.0,None,Owen Alik Shahadah,None
11842462,Counterattack! The Underground Space Choujin,None,None,None,None,None,None,None,None,None
18640429,Never Back Down,41627431.0,20000000.0,24850922.0,8603195.0,6.5,105000.0,2267.0,Jeff Wadlow,None
948608,The Man in the Moon,2853801.0,None,2853801.0,109935.0,7.3,18000.0,None,Robert Mulligan,None
18070587,Monkeys in Winter,8444.0,None,None,None,6.7,234.0,None,Milena Andonova,None
25604389,In the Spider's Web,None,None,None,None,3.6,1200.0,None,Terry Winsor,None
7165700,Brice de nice,33026616.0,5340000.0,None,None,5.1,7300.0,None,James Huth,None
2056480,"See No Evil, Hear No Evil",46908987.0,18000000.0,46908987.0,7098741.0,6.8,57000.0,None,Arthur Hiller,None
1131593,Se Tutte le Donne del Mondo,None,None,None,None,6.1,398.0,None,Henry Levin,None
18967846,Hoodoo Ann,None,None,None,None,5.9,928.0,None,Lloyd Ingraham,None
23242258,Final Voyage,None,None,None,None,3.7,853.0,None,Jim Wynorski,None
4139200,Kain XVIII,None,None,None,None,7.0,162.0,None,Nadezhda Kosheverova,None
73463,Fatty's Tintype Tangle,None,None,None,None,6.2,404.0,None,Roscoe 'Fatty' Arbuckle,None
8450631,THE...Kopanoi,None,None,None,None,7.4,886.0,None,Giorgos Konstadinou,None
31219798,It's All Happening,None,None,None,None,5.6,92.0,None,Don Sharp,None
28307836,The Disappearance,None,1800000.0,None,None,5.6,690.0,None,Stuart Cooper,None
4150217,Pakeezah,None,None,None,None,7.2,1800.0,None,Kamal Amrohi,None
22825526,Be Dear to Me,None,None,None,None,6.4,75.0,None,Annelise Hovmand,None
18017583,Love Before Breakfast,None,None,None,None,6.2,884.0,None,Walter Lang,None
24673492,Charlie Chan at the Wax Museum,None,None,None,None,7.1,1700.0,None,Lynn Shores,None
8830696,Hatley High,None,None,None,None,6.1,462.0,None,Phil Price,None
5925279,Orphans Of The Storm,None,1000000.0,None,None,7.3,5400.0,None,D.W. Griffith,None
9309331,"Pizza, Beer, and Cigarettes",None,None,None,None,7.0,2800.0,None,Israel Adrián Caetano,None
2191058,Les Visiteurs,659810.0,50000000.0,659810.0,24792.0,7.0,37000.0,None,Jean-Marie Poiré,None
32908623,Heroes of the Hills,None,None,None,None,6.5,38.0,None,George Sherman,None
12955190,Hungry Hearts,None,None,None,None,4.5,46.0,None,Will Louis,None
2024030,Tail Lights Fade,None,None,None,None,4.7,848.0,None,Malcolm Ingram,None
32861354,Dhoni,None,None,None,None,6.6,685.0,None,Prakash Raj,None
18994794,Crossing,5419301.0,None,None,None,7.5,1300.0,None,Tae-gyun Kim,None
33447681,River,None,None,None,None,6.2,89.0,None,Ryûichi Hiroki,None
32895465,A Maori Maid's Love,None,None,None,None,None,None,None,Raymond Longford,None
26719738,One Way Ticket,None,None,None,None,3.4,129.0,None,Bipin Prabhakar,None
34181921,Campus Confessions,None,None,None,None,5.8,32.0,None,George Archainbaud,None
24238984,Bye-Bye,None,None,None,None,7.0,246.0,None,Karim Dridi,None
9999986,El Profesor erótico,None,None,None,None,2.4,17.0,None,Rafael Cohen,None
31587934,Chelsea Life,None,None,None,None,None,None,None,Sidney Morgan,None
22953846,Secret Mission,None,None,None,None,5.4,435.0,None,Harold French,None
19507780,Painted Skin,37579689.0,10000000.0,None,None,6.3,5200.0,None,Gordon Chan,None
35562747,My life with stars and stripes,1197373.0,None,None,None,5.0,300.0,None,Massimo Ceccherini,None
35710735,The Girl Who Wouldn't Work,None,None,None,None,None,None,None,Marcel De Sano,None
30440118,Love and Mary,None,500000.0,None,None,5.4,554.0,None,Elizabeth Harrison,None
31026827,¡Vuelven los García!,None,None,None,None,7.4,275.0,None,Ismael Rodríguez,None
26224556,True Grit,252276927.0,38000000.0,171243005.0,24830443.0,7.6,352000.0,1597.0,Ethan Coen,None
18312231,Billy the Kid,None,None,None,None,5.7,752.0,None,William A. Graham,None
31025871,Los Gavilanes negros,None,None,None,None,None,None,None,None,None
5344149,The Sandlot 2,None,15000000.0,None,None,4.5,5700.0,None,David Mickey Evans,None
31322359,No Place for Love,None,None,None,None,None,None,None,Hans Deppe,None
8031384,The Abandonment,None,None,None,None,None,None,None,Donald MacDonald,None
19437772,Raaz 2,7761779.0,2300000.0,None,None,5.7,3900.0,None,Mohit Suri,None
3145892,Ditto,None,None,None,None,7.0,2200.0,None,Jeong-kwon Kim,None
1763834,Guadalcanal Diary,None,None,None,None,6.6,2300.0,None,Lewis Seiler,None
13276265,Should Tall Men Marry?,None,None,None,None,6.1,101.0,None,Louis J. Gasnier,None
18631215,What Waits Below,None,None,None,None,4.7,596.0,None,Don Sharp,None
