producer,producer_popularity,year,movie_title,wikipedia_movie_id,movie_score
Robert Luketic,69.04336112241349,2008.0,21,10433895,76.25026889730948
Jang-ha Ryu,0.0,2008.0,Hello Schoolgirl,20541936,68.07103718093828
Aaron Rose,0.0,2008.0,Beautiful Losers,16163211,59.382520600530796
Pablo Benedetti,0.0,2008.0,Corazones de mujer,34944530,59.46033085997934
Panos H. Koutras,0.0,2008.0,A Woman's Way,23539428,60.33211922900183
Yen-Ping Chu,9.33183887316403,2008.0,Slam Dunk,8944549,59.59266041593032
Rasit Çelikezer,0.0,2008.0,3 Apples Fell from the Sky,26613721,56.74380680616974
Yasuichirô Yamamoto,71.93254420199389,2008.0,Case Closed: Full Score of Fear,14600357,71.25389526478472
Pieter Van Hees,0.0,2008.0,Left Bank Linkeroever,27484031,56.75193568822233
Raja Gosnell,67.55138999683986,2008.0,Beverly Hills Chihuahua,11779733,58.38269821508327
Erwin Wagenhofer,23.87730036687162,2008.0,Let's Make Money,21175589,71.2057793235999
Béla Paczolay,0.0,2008.0,Kalandorok,22653051,59.5546554712763
Adam Del Deo,37.73584689357035,2008.0,Every Little Step,21969697,72.08371924885407
José Eduardo Belmonte,0.0,2008.0,Se Nada Mais Der Certo,35930040,58.39934189057503
N. Linguswamy,0.0,2008.0,Bheema,2170538,56.76698190524581
Spike Lee,71.82840940373558,2008.0,Miracle at St. Anna,13838662,65.42077624047161
Dennis Gansel,44.243244893927205,2008.0,The Wave,20326029,76.41969671663689
Baillie Walsh,0.0,2008.0,Flashbacks of a Fool,16451841,64.76338328001928
Chris Waitt,0.0,2008.0,A Complete History of My Sexual Failures,18811245,58.73435948294215
Stacy Peralta,48.15386213142748,2008.0,Made In America,30886984,58.37546135549287
Kathryn Bigelow,66.73493683696296,2008.0,The Hurt Locker,16733548,77.81910158802886
Jagan,0.0,2008.0,Raman Thediya Seethai,15438660,60.333452213829034
Naeim Ghalili,0.0,2008.0,Susuk,18662497,57.46693045744343
Rami Imam,0.0,2008.0,Hassan and Marcus,18416097,65.4161699961231
Roger Kumble,70.1071283288005,2008.0,College Road Trip,10133100,58.413500796144255
Jun Lana,0.0,2008.0,Mag-ingat Ka Sa... Kulam,19878462,60.37844934660108
Pasith Buranajan,19.561077220865283,2008.0,Art of the Devil 3,18822660,58.49257602725947
Shivam Nair,0.0,2008.0,Maharathi,22114872,64.90832413993569
David Fincher,81.85175309168392,2008.0,The Curious Case of Benjamin Button,8031432,84.08198784699165
Gilbert Perez,0.0,2008.0,SupahPapalicious,20864101,59.51091717279908
Ellen Kuras,0.0,2008.0,Nerakhoon,15106086,58.36416366289541
Hae-gon Kim,19.67266476779135,2008.0,Fate,20472949,57.47697037938887
Alex Kendrick,41.41865113865719,2008.0,Fireproof,14037329,70.2183746445175
James Dodson,0.0,2008.0,The Other End of the Line,13822777,58.68790706826067
James Honeyborne,0.0,2008.0,The Meerkats,22240282,70.82951014188849
Vivek Sharma,0.0,2008.0,Bhoothnath,7150525,68.06980035979522
Xiaoshuai Wang,40.99360798997723,2008.0,Left Right,13710243,60.296071973309026
Adam Shankman,71.39150062348001,2008.0,Bedtime Stories,16204877,72.06367493571732
Joon-ik Lee,49.132485427903255,2008.0,Sunny,20457037,67.6606653942504
Lana Wachowski,83.95533898166885,2008.0,Speed Racer,8737659,70.77905324189612
Samir Karnik,35.072736933097396,2008.0,Heroes,10454296,61.15939620541775
Kimberly Reed,0.0,2008.0,Prodigal Sons,27788234,60.31187499192732
Hany Tamba,0.0,2008.0,Melodrama Habibi,18120048,57.59582721719851
Asko Kase,0.0,2008.0,December Heat,16725337,60.79933300504462
Marina Zenovich,0.0,2008.0,Roman Polanski: Wanted and Desired,15106250,61.64386062033482
Gavin O'Connor,47.754012046544574,2008.0,Pride and Glory,3577764,72.0415265737512
Tom Shankland,0.0,2008.0,The Children,20259032,59.6467266481659
Isidro Ortiz,0.0,2008.0,Shiver,24925472,61.0518778070074
Fariza Azlina,0.0,2008.0,KAMI the Movie,21597854,58.67002931840688
Nishikant Kamat,0.0,2008.0,Mumbai Meri Jaan,11190234,70.44273931667068
David E. Talbert,0.0,2008.0,First Sunday,11076424,59.57332186184284
Mohd Pierre Andre,0.0,2008.0,I'm Not Single,18566573,64.55674613743187
Felix Moeller,0.0,2008.0,Harlan - In the Shadow of Jew Süss,26396060,58.3900229805286
Jeff Wadlow,21.670955045643524,2008.0,Never Back Down,18640429,71.33302496085474
Davis Guggenheim,68.95594311622291,2008.0,It Might Get Loud,17294536,70.77577509575897
Paul Andrew Williams,21.14533342095542,2008.0,The Cottage,12446777,61.38446663321553
Andrew Abrahams,0.0,2008.0,Under Our Skin,19282469,65.25794105493735
Daniel Myrick,50.71022238786784,2008.0,Solstice,9468730,57.64420211658871
Pappi Corsicato,0.0,2008.0,Il seme della discordia,19361026,57.526790464487235
Arne Johnson,0.0,2008.0,Girls Rock!,11359278,60.27249725901169
Siddique,0.0,2008.0,Sadhu Miranda,15724834,59.39370004767909
Ashutosh Gowariker,24.971789275047644,2008.0,Jodhaa Akbar,3478537,76.42244831528208
Kirsty de Garis,0.0,2008.0,Dominick Dunne: After the Party,23095326,58.695334745947555
Sohail Tatari,0.0,2008.0,Summer 2007,19275224,57.59420232626733
Rohit Shetty,41.41277940369408,2008.0,Sunday,13243218,61.116268969752696
Dante Lam,37.2597926593868,2008.0,Beast Stalker,20358218,67.57012156686903
Ivy Ho,0.0,2008.0,Claustrophobia,25153225,59.57859742698031
George Gallo,62.048246147683166,2008.0,My Mom's New Boyfriend,18929976,59.576000051006936
Haci Mehmet Duranoglu,0.0,2008.0,Mustafa,19777852,67.90245024094965
Frédéric Guillaume,0.0,2008.0,Max & Co,14353049,61.04103622857936
Yûzô Asahara,0.0,2008.0,Tsuribaka Nisshi 19: Yokoso! Suzuki Kensetsu Goikko Sama,27001657,65.54076954516171
Hideo Nakata,65.62402326150449,2008.0,L: Change the World,15912738,67.89762975977827
Robert Allan Ackerman,21.122676181398123,2008.0,The Ramen Girl,10483547,57.50145187755182
Chito S. Roño,19.61452937667978,2008.0,Caregiver,17987664,64.71416459377757
Gregory Hoblit,75.32693799654352,2008.0,Untraceable,10542206,70.04820141654461
Yam Laranas,0.0,2008.0,The Echo,16271350,57.551533534107556
Samir Habchi,0.0,2008.0,Beirut Open City,19965826,56.804205352883216
Nic Balthazar,0.0,2008.0,Ben X,13135348,69.91367538302859
Rich Christiano,31.999261611465897,2008.0,The Secrets of Jonathan Sperry,21851051,65.06990689912581
Bryan Bertino,0.0,2008.0,The Strangers,9776644,70.47381105365477
Hari,47.76273947129167,2008.0,Seval,16490670,56.577857483548
Vikram Bhatt,47.00956803413349,2008.0,1920,18850187,64.5563935141379
David Assmann,0.0,2008.0,Football Under Cover,18950569,60.770869969828624
Benoit Pilon,0.0,2008.0,Ce qu'il faut pour vivre,19490640,58.33400965945318
Steve Barker,0.0,2008.0,Outpost,9141521,56.64783850354209
Susan Koch,0.0,2008.0,Kicking It,19649217,57.56497880839429
Eric Red,59.69816616228038,2008.0,100 Feet,12138219,56.795479398347084
Perarasu,0.0,2008.0,Thiruthani,24873771,20.068883979239825
Toby Wilkins,0.0,2008.0,Splinter,19258217,58.55356779866061
Charles Martin Smith,60.76073238584009,2008.0,Stone of Destiny,12010127,61.46614555064307
Alfonso Pineda Ulloa,0.0,2008.0,"Love, Pain & Vice Versa",13058842,60.40011471191292
Michael Winterbottom,65.90735797338402,2008.0,Genova,15351941,61.419194929797136
Olivier Weber,0.0,2008.0,Cursed for Gold,32977595,59.450081508099274
Prachya Pinkaew,49.455344173772346,2008.0,Chocolate,15117612,67.81509762393456
Pupi Avati,22.301203983237233,2008.0,Giovanna's Father,31287257,67.58187661988015
Anne Fletcher,24.639889698992217,2008.0,27 Dresses,13439139,72.0159232431899
Kari Skogland,19.01100335540735,2008.0,The Stone Angel,12995896,58.52956576546394
Wim Bien,0.0,2008.0,Spike and Suzy: The Texas Rangers,14339464,58.419610601732906
Clark Gregg,0.0,2008.0,Choke,12235107,65.28815696911785
George Bessudo,14.250337692703907,2008.0,Farmhouse,16035327,58.3292605630269
Sylvie Verheyde,0.0,2008.0,Stella,16334996,67.66236533260353
Arash T. Riahi,0.0,2008.0,"For a Moment, Freedom",22146195,65.22940665364906
Christian E. Christiansen,0.0,2008.0,Crying for Love,24911707,58.53869831592689
Antonello Grimaldi,0.0,2008.0,Quiet Chaos,31227986,70.75755285656162
Jonathan Levine,0.0,2008.0,The Wackness,13947064,67.812513654414
Joshua Tickell,0.0,2008.0,Fuel,20135224,59.63761981996066
Mani Shankar,0.0,2008.0,Mukhbiir,19372157,57.628076520434114
Srdjan Dragojevic,18.87814552481095,2008.0,St. George Shoots the Dragon,17366149,59.48677347888416
Ella Lemhagen,0.0,2008.0,"Patrik 1,5",21664269,58.5211310964886
Ann Hui,64.50493640793836,2008.0,The Way We Are,19141442,56.570566588291584
Gonzalo Arijon,0.0,2008.0,Stranded: I've Come From a Plane That Crashed on the Mountains,18351488,69.79486687895707
Roger Spottiswoode,69.25686065757897,2008.0,The Children of Huang Shi,10196144,70.49829248895176
George C. Wolfe,0.0,2008.0,Nights in Rodanthe,13392017,69.9204625739316
Marco Tullio Giordana,69.79909703094783,2008.0,Wild Blood,17471406,61.46957122636066
Frank Miller,27.93423537028634,2008.0,The Spirit,6029546,60.20828342887341
Chatchai Naksuriya,0.0,2008.0,Friendship,20120996,60.21654747898935
Jean-Stéphane Sauvaire,0.0,2008.0,Johnny Mad Dog,27940794,60.33711736146127
Stephan Elliott,64.87607211594218,2008.0,Easy Virtue,16855103,70.06006893556031
Errol Morris,70.37284980236926,2008.0,Standard Operating Procedure,26741261,65.55967500817876
Randall Miller,63.69753170189954,2008.0,Bottle Shock,17733263,68.07536616179868
Robby Benson,0.0,2008.0,Billy: The Early Years,20833107,60.2485211076051
Abbas Alibhai Burmawalla,59.40389524588992,2008.0,Race,5548592,71.32521512725161
Kevin Smith,72.65424515135415,2008.0,Zack and Miri Make a Porno,11639895,71.35944897650202
Daniel Junge,0.0,2008.0,They Killed Sister Dorothy,20959928,56.77993687283982
Ketan Mehta,22.592466890431623,2008.0,Colours of Passion,18981304,65.41139044086958
Barry Levinson,67.12654401508854,2008.0,What Just Happened?,11558326,61.635186342758054
Sang Man Kim,0.0,2008.0,Girl Scout,18420153,57.452520064567324
Laurent Cantet,44.28853036509148,2008.0,The Class,17618782,76.61758125414178
Dante Nico Garcia,0.0,2008.0,Ploning,17437742,60.34932364706896
Matthew O'Callaghan,24.227180613490674,2008.0,Another Open Season,31525937,61.635779655290676
Byron Howard,0.0,2008.0,Bolt,2017211,77.81205413431186
Songyos Sugmakanan,21.80642003278972,2008.0,Hormones,17093305,67.9804870230672
A.R. Murugadoss,24.386003229003816,2008.0,Ghajini,18640799,76.01913927896081
Nagesh Kukunoor,23.286404992082993,2008.0,Tasveer,12722189,58.56279277359641
Mysskin,0.0,2008.0,Nandalala,16490753,57.69364593901683
Jonas Åkerlund,20.740311260678514,2008.0,The Horsemen,15777230,58.63310950767946
Yun-su Chong,18.143471567676897,2008.0,My Wife Got Married,20239110,61.63386551914316
Philippe Falardeau,38.640602462590294,2008.0,"C'est pas moi, je le jure!",19109077,58.35583215590591
Jon Dunham,0.0,2008.0,Spirit of the Marathon,22428085,60.76454106346021
Felix Chong,0.0,2008.0,Lady Cop & Papa Crook,18178441,58.50499086364604
Maïwenn,0.0,2008.0,All About Actresses,19114419,64.87212549075532
Shyam Benegal,0.0,2008.0,Mahadev Ka Sajjanpur,15558139,67.90260403923129
Andrew Adamson,83.45383399360651,2008.0,The Chronicles of Narnia: Prince Caspian,1882179,76.68439106268279
Tomás Barina,0.0,2008.0,Grapes,28148655,64.69518998547825
Mark Hartley,0.0,2008.0,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",19534959,65.4458425821761
Shimako Sato,0.0,2008.0,K-20: Legend of the Mask,22453313,70.40652631660005
Justin Dillon,0.0,2008.0,Call + Response,19853477,65.23729137465428
Young-seok Noh,0.0,2008.0,Daytime Drinking,22694960,59.45436106150612
Tomas Alfredson,0.0,2008.0,Let the Right One In,16881835,76.22507007331892
Hark Tsui,52.46636938671537,2008.0,Nüren bu huai,14888290,57.62380552408555
Dominique Abel,0.0,2008.0,Rumba,29497809,65.27570673110732
Tetsu Maeda,18.63924736457422,2008.0,School Days with a Pig,28806846,59.62095287717344
Miguel Gomes,0.0,2008.0,Our Beloved Month of August,20515862,59.503612935210995
Miraz Bezar,0.0,2009.0,Min Dît: The Children of Diyarbakır,28236324,62.28284626341092
K.S. Ravikumar,64.50777375236832,2009.0,Aadhavan,21437273,57.625388944133405
T.K. Rajeev Kumar,0.0,2009.0,Chal Chala Chal,29677803,48.938785961585666
John Hindman,0.0,2009.0,The Answer Man,17424270,53.70425672756658
Stephen Burke,0.0,2009.0,Happy Ever Afters,20853333,53.69429071042988
Bruce Neibaur,17.902289811035264,2009.0,Journey to Mecca,24133099,57.61269589903117
Takashi Shimizu,66.2894042278655,2009.0,The Shock Labyrinth,32726807,48.96120007324692
Eran Creevy,0.0,2009.0,Shifty,20805584,59.4535483978631
Michael Bay,78.08199458620369,2009.0,Transformers: Revenge of the Fallen,12319832,75.24178946457019
Herman Yau,56.96954359074012,2009.0,Rebellion,24840023,59.45343182977966
Klaus Härö,45.19445933416216,2009.0,Letters to Father Jacob,28870550,68.24982301618819
Werner Herzog,72.30639743901703,2009.0,"My Son, My Son, What Have Ye Done",21811510,54.32208296853587
Tony Gatlif,65.17431053865846,2009.0,Korkoro,32084589,65.8943745995797
Dean O'Flaherty,0.0,2009.0,Beautiful,28785785,47.82232353035205
Adam Salky,0.0,2009.0,Dare,17849591,49.134659188396554
Alex Law,0.0,2009.0,Echoes of the Rainbow,26295794,70.81965802706058
Ken Kwapis,66.3949603711747,2009.0,He's Just Not That Into You,13229264,74.10861427851428
Yasuichirô Yamamoto,71.35223765850542,2009.0,Case Closed: The Raven Chaser,21028971,75.49872684732478
Giuseppe Tornatore,72.34851868947375,2009.0,Baaria - La porta del vento,24204860,71.56946174602984
Radu Mihaileanu,48.89788923104262,2009.0,Le Concert,25008517,77.41294779485686
Osamu Kaneda,45.4154322916992,2009.0,Kamen Rider Decade: All Riders vs. Great Shocker,22634826,70.18605781077217
James Wong,71.47280917568229,2009.0,Dragonball Evolution,14241872,47.700068201879034
Tyler Perry,64.35961798034344,2009.0,I Can Do Bad All by Myself,21254702,60.87007007443071
Zack Snyder,80.30793693612884,2009.0,Tales of the Black Freighter,21861932,81.5088119221198
Atil Inaç,0.0,2009.0,A Step into the Darkness,26524427,49.150511784677306
Fábio Barreto,0.0,2009.0,"Lula, o filho do Brasil",19979259,53.5854359809876
Jaume Balagueró,68.37694298434529,2009.0,REC 2,20753502,69.46033333435544
Piyush Jha,0.0,2009.0,Sikandar,19102889,47.650737495058394
Rumi Jaffery,16.470390180825106,2009.0,Life Partner,17727825,53.57796968174367
Benoît Jacquot,59.00095629951971,2009.0,Villa Amalia,27541690,63.42879183646173
Imtiaz Ali,25.55608167344035,2009.0,Love Aaj Kal,19492718,71.56422521721953
Marco Risi,0.0,2009.0,Fort Apache Napoli,26976144,66.41576489026278
Vladimir Bortko,0.0,2009.0,Taras Bulba,15198392,64.63417937395323
Sarah Watt,22.6941301123302,2009.0,My Year Without Sex,23143400,57.937013807781334
Michael Keaton,0.0,2009.0,The Merry Gentleman,15629858,59.47686614937155
Sabha Ayyappan,0.0,2009.0,Thoranai,19985850,49.0682058112177
Gary Hustwit,19.3930458418555,2009.0,Objectified,22023395,54.32485735638003
Tao Ruspoli,0.0,2009.0,Fix,15547337,48.96729532579097
Michael Cuesta,43.80048465585954,2009.0,Tell-Tale,20189060,53.6817698107001
Fausto Brizzi,22.88180200310104,2009.0,Ex,29865122,67.41761595427758
Franny Armstrong,0.0,2009.0,The Age of Stupid,19245641,63.29888975073379
Togan Gökbakar,35.81666897109278,2009.0,Recep İvedik 2,21627537,57.594071605581995
Daniel Monzón,20.091437968980625,2009.0,Cell 211,26224240,76.27012917149159
Javier Fuentes-León,0.0,2009.0,Undertow,29082911,68.8488248267918
Marek Najbrt,0.0,2009.0,Protector,25098041,64.63413586652898
Ben Stassen,61.060901194977504,2009.0,A Turtle's Tale: Sammy's Adventures,28054698,69.34704459443306
Andrew Robinson,0.0,2009.0,April Showers,19896950,47.766367800422884
Lynn Shelton,16.65862707337961,2009.0,Humpday,21174235,57.92902835899163
Shigeo Koshi,0.0,2009.0,Doraemon: The New Record of Nobita: Spaceblazer,18497485,72.8552460801933
Wing-Kin Yip,0.0,2009.0,Kung Fu Chefs,26113897,53.63866056270032
Emmanuel Klotz,0.0,2009.0,Lascars,28418592,68.78532594518711
Sergey Seryogin,0.0,2009.0,Alice's Birthday,8126959,54.30265867888624
Ari Gold,0.0,2009.0,Adventures of Power,19460856,49.0586737945412
Alper Mestçi,20.306598484899652,2009.0,Kanalizasyon,26249724,54.35804786927908
Nicolo Donato,0.0,2009.0,Brotherhood,24903334,62.45909659579502
Theodoros Angelopoulos,43.07296351782485,2009.0,The Dust of Time,21661747,61.40453154017141
Nancy Meyers,77.05234592986427,2009.0,It's Complicated,23954729,75.18817509800897
Phedon Papamichael,0.0,2009.0,From Within,12564335,53.79531944000113
Chuan Lu,21.936403963732428,2009.0,City of Life and Death,15094348,75.51043603839418
Armando Iannucci,0.0,2009.0,In the Loop,20929541,72.9480915668671
Craig Singer,16.212409279880443,2009.0,Perkins' 14,19703518,48.29759535777138
Neil Jordan,70.43842286225554,2009.0,Ondine,22215882,65.8845481595588
Jake Rademacher,0.0,2009.0,Brothers at War,21706037,57.7516315563902
Margarethe von Trotta,22.819344298530826,2009.0,Vision - From the Life of Hildegard von Bingen,28097123,66.47003003947292
Sebastián Silva,0.0,2009.0,The Maid,24795588,68.82140667616532
Jovan B. Todorovic,0.0,2009.0,The Belgrade Phantom,31029811,59.334621794292005
Yasmin Ahmad,18.440978484170873,2009.0,Talentime,20580938,57.699064770088306
Vladimir Perisic,0.0,2009.0,Ordinary People,22799564,48.56037084943141
Martin Zandvliet,0.0,2009.0,Applause,27661332,62.346989397277184
Mahsun Kirmizigül,22.87934941928125,2009.0,I Saw the Sun,22295674,70.90420950238618
Scandar Copti,0.0,2009.0,Ajami,24709102,69.41088665162482
Richard Linklater,66.9945739571039,2009.0,Me and Orson Welles,17685541,65.88037817703898
John Schultz,60.71563806546427,2009.0,Aliens in the Attic,15181224,65.39838474240841
Evgeny Afineevsky,0.0,2009.0,Oy Vey! My Son Is Gay!!,24808831,48.58095595881831
K. Muralimohana Rao,14.917791672340451,2009.0,Daddy Cool: Join the Fun,24079358,48.24968931505755
Jon Gunn,37.019008754473084,2009.0,Like Dandelion Dust,24201336,63.34285113453419
Sergio Rezende,0.0,2009.0,Salve Geral,25323148,62.37827253731667
R. Balki,23.249082271053982,2009.0,Paa,23257851,71.62660948802551
Bruce Webb,0.0,2009.0,The Be All and End All,25609292,57.69031255707855
Beadie Finzi,0.0,2009.0,Only When I Dance,26501265,54.16829162069688
Will Gluck,0.0,2009.0,Fired Up,20393973,67.03748053996989
Katsuhide Motoki,23.819638151170448,2009.0,Kamogawa Horumo,21381653,61.37475352225572
Oliver Parker,53.52397023207711,2009.0,Dorian Gray,19308640,67.87974836888655
Adam Kane,0.0,2009.0,Formosa Betrayed,23672917,57.67225626373498
Ciro Guerra,0.0,2009.0,The Wind Journeys,22649123,57.7476986262222
Kasia Adamik,0.0,2009.0,Janosik. Prawdziwa historia,28846129,54.00046745255499
Pelin Esmer,0.0,2009.0,10 to 11,26562754,60.8136536483609
Luiso Berdejo,0.0,2009.0,The New Daughter,21707436,54.126737943407946
Riad Sattouf,0.0,2009.0,The French Kissers,25665099,65.89390706974335
Hakki Kurtulus,0.0,2009.0,There,26561763,48.35557478664696
Richard Curtis,27.508659809626277,2009.0,The Boat That Rocked,16596475,75.90632205402589
Casper Andreas,15.190300152441639,2009.0,The Big Gay Musical,21142046,54.08266733771463
Dave Boyle,0.0,2009.0,White on Rice,21926710,54.08162603853401
Peter Bratt,19.879754756286207,2009.0,La Mission,26834498,65.896985636444
Ron Howard,79.80677203640833,2009.0,Angels and Demons,5794648,78.25271643394724
Raymond De Felitta,43.09641816265053,2009.0,City Island,22536936,72.9742252568457
Ji-young Boo,0.0,2009.0,Sisters on the Road,30552508,57.721984107590615
Mimi Leder,74.36380614064808,2009.0,Thick as Thieves,14855907,64.10700830419347
Don Argott,18.85529726069839,2009.0,The Art of the Steal,26424577,67.3982509851521
Dror Soref,0.0,2009.0,Not Forgotten,22747963,48.331281147498345
Kunaal Roy Kapur,0.0,2009.0,The President Is Coming,17884583,59.299594522889976
Dante Lam,60.214267419956194,2009.0,Sniper,14624875,54.04133526985808
Dan Eckman,0.0,2009.0,Mystery Team,20523067,57.72561499835251
Hillman Curtis,0.0,2009.0,"Ride, Rise, Roar",26337932,48.46532179586131
Jaco Van Dormael,49.32028872112178,2009.0,Mr. Nobody,12292280,72.96401848823527
David Mackenzie,64.82690719891427,2009.0,Spread,20580702,64.1079965781525
Debbie Isitt,20.5506139847484,2009.0,Nativity,18849127,67.05219595569596
Banjong Pisanthanakun,23.51670237395634,2009.0,Phobia 2,24455599,67.05778599799761
Rob Marshall,53.40895145975489,2009.0,Nine,16002873,67.67661977382389
Murat Saraçoglu,0.0,2009.0,Piano Girl,26523796,67.67818426729505
Drew Barrymore,0.0,2009.0,Whip It!,18065848,71.65679022290276
Lucas Belvaux,65.08556143419361,2009.0,Rapt,26333526,66.46440684556603
Dagen Merrill,0.0,2009.0,Broken Hill,24978946,54.12045483875267
Scott Cooper,0.0,2009.0,Crazy Heart,24987301,75.91162228510898
Duncan Jones,0.0,2009.0,Moon,20348262,75.91001290824633
Tony Laine,0.0,2009.0,Pihalla,23245095,47.8769726443427
Alex Proyas,71.9922868226547,2009.0,Knowing,17544255,73.00295131391725
Shawn Seet,0.0,2009.0,"Two Fists, One Heart",21880834,53.91354185862116
Betty Thomas,68.00258870004309,2009.0,Alvin and the Chipmunks: The Squeakquel,22937227,64.62460071446716
A. Venkatesh,0.0,2009.0,Malai Malai,19356961,48.811031488757756
Yee-Wei Chai,0.0,2009.0,Blood Ties,34236431,54.245321449877146
Carlo Vanzina,51.27430281676286,2009.0,Un'estate ai Caraibi,29596128,53.76939609410499
Shana Feste,0.0,2009.0,The Greatest,26383573,60.79060213546947
Jing Wong,52.74403943924498,2009.0,I Corrupt All Cops,25142650,59.40764364639941
Christian Alvart,21.69764193249289,2009.0,Pandorum,18774910,70.93774165454246
Pavel Bardin,0.0,2009.0,Russia 88,26195997,48.85009817631734
Tom Ford,0.0,2009.0,A Single Man,24207129,76.25576999625335
Yuthlert Sippapak,57.510790282034655,2009.0,Rahtree Reborn,32607519,54.26043670337679
Jackie Oudney,0.0,2009.0,French Film,21576291,57.64306571293476
Shimit Amin,26.54864185692654,2009.0,Rocket Singh: Salesman of the Year,23502201,65.04972062003569
Topel Lee,17.236689030263356,2009.0,Sundo,18719108,54.270507407067626
Kevin Greutert,0.0,2009.0,Saw VI,19844891,69.43685629064949
Scott Sanders,0.0,2009.0,Black Dynamite,20320460,65.37962491807241
Florian Gallenberger,20.785666755926147,2009.0,John Rabe,15828540,67.89035752343041
JK Youn,63.46243316442218,2009.0,Haeundae,22941497,66.49047878746669
Sebastian Gutierrez,18.484694877817525,2009.0,Women in Trouble,20985745,47.91514699327461
Neal Brennan,0.0,2009.0,"The Goods: Live Hard, Sell Hard",23292052,64.12229790708662
Mark A.Z. Dippé,55.9065635839475,2009.0,Garfield's Pet Force,20525737,53.71790492182627
Stefano Bessoni,0.0,2009.0,Imago Mortis,32605438,53.717617017168315
Frieder Wittich,0.0,2009.0,13 Semester,33477332,64.76636633869246
Wayne Kramer,47.9490241503973,2009.0,Crossing Over,14411595,66.49388239246399
Michel Hazanavicius,24.387935309606878,2009.0,OSS 117 - Lost in Rio,24879053,71.68669333487436
Brant Sersen,16.797291459164505,2009.0,Splinterheads,26571536,48.91794033327776
Alan G. Parker,0.0,2009.0,Who Killed Nancy,28167872,48.02225192358854
Xavier Giannoli,22.56359421437712,2009.0,In the Beginning,22739770,68.78899879485533
John Hamburg,41.266040259329266,2009.0,"I Love You, Man",16706073,76.21851430313136
Peter Hewitt,57.088139472529896,2009.0,The Maiden Heist,14892910,54.23114001054918
Danis Tanovic,46.299027514774885,2009.0,Triage,17177246,61.37953438316498
David Twohy,69.80385421128413,2009.0,A Perfect Getaway,17365387,69.95347375908575
Nimród Antal,46.514447093028444,2009.0,Armored,16718585,65.08448565779865
Taweelap Srivuthivong,0.0,2009.0,Khan Kluay 2,34954932,63.32991434369113
Jean-Pierre Jeunet,79.64712864340528,2009.0,Micmacs,18423431,72.92409918029345
Gregory V. Sherman,0.0,2009.0,The Boys: The Sherman Brothers' Story,22877875,63.32830608888011
Måns Mårlind,18.55228963722966,2009.0,Shelter,18716405,59.28581318704389
Neill Blomkamp,27.950204879211793,2009.0,District 9,20777420,83.63582202853775
Marcus Nispel,45.360785819781945,2009.0,Friday the 13th,13053911,67.06564495100848
Dover Koshashvili,22.751812088300372,2009.0,Anton Chekhov's The Duel,27411835,59.27861472685137
Patrick Alessandrin,16.288294742895907,2009.0,District B13 Ultimatum,20030612,68.83575697828202
Fernando Lebrija,0.0,2009.0,Amar A Morir,22462752,63.32315154821189
Stuart Hazeldine,0.0,2009.0,Exam,25803545,62.38327504210711
Bobcat Goldthwait,37.115698823256054,2009.0,World's Greatest Dad,23814420,62.32453371969831
Isabel Coixet,72.23327582701982,2009.0,Map of the Sounds of Tokyo,22740691,62.322449352157264
Laurent Tuel,21.799871791382362,2009.0,Le Premier Cercle,21820843,57.85285187610694
Ye Lou,57.744759639071354,2009.0,Spring Fever,22565456,57.86900777293008
Kôichi Sakamoto,0.0,2009.0,Mega Monster Battle: Ultra Galaxy Legend The Movie,23273566,69.97906272905925
Sönke Wortmann,44.508732905230744,2009.0,Pope Joan,20699587,71.59430138189128
Khaled Youssef,0.0,2009.0,Dokkan Shihatah,23177742,57.87470805677337
Lara Shapiro,0.0,2009.0,Labor Pains,17922358,53.822317002504306
Zack Snyder,80.30793693612884,2009.0,Watchmen,5016250,81.50726445004138
Navaniat Singh,0.0,2009.0,Tera Mera Ki Rishta,22015467,60.85240742486002
Anne Fontaine,63.268915995668884,2009.0,Coco avant Chanel,22507490,73.02358834600042
Pedro Costa,35.977794759840975,2009.0,Change Nothing,33930564,53.8156950129993
Jan Verheyen,0.0,2009.0,Dossier K.,25839955,67.01933680791183
Rob Zombie,45.85192338455232,2009.0,Halloween II,20842848,60.85035501550006
Tennyson Bardwell,19.37731147838926,2009.0,The Skeptic,22713372,53.55551304215768
Larry Charles,70.29499570644357,2009.0,Brüno,17997162,70.4728574484155
Tizza Covi,0.0,2009.0,Little Girl,28921043,63.28540341124986
Richard Loncraine,68.45486860822872,2009.0,My One and Only,18454887,65.2713210832291
Yorgos Noussias,0.0,2009.0,Evil - In the Time of Heroes,23982248,50.99212831052008
Vishal Bhardwaj,69.42291047305069,2009.0,Kaminey,20040056,73.43510259690231
Pete Travis,45.19638233078638,2009.0,Endgame,16975721,52.448344441088544
Michel Gondry,72.09319924027886,2009.0,The Thorn in the Heart,22850185,50.94441763719259
Banmei Takahashi,0.0,2009.0,Zen,25510790,70.03231428293913
Thanakorn Pongsuwan,16.181995504189384,2009.0,Fireball,30889053,50.91819999402366
Judd Apatow,51.71933072992056,2009.0,Funny People,19078976,71.3783170688003
Rintarô,23.54950063551405,2009.0,Yona Yona Penguin,12524013,50.917521757121875
Don Hahn,0.0,2009.0,Waking Sleeping Beauty,25734098,63.09321431921071
Nelson McCormick,18.73842113633651,2009.0,The Stepfather,5447784,65.18662139229619
